fold_id,cv_tag,html_id,sent_id,text,tag
1,cv142,23657,17,be afraid .,neg
1,cv142,23657,18,be very afraid .,neg
1,cv142,23657,19,"the good news is that sandler doesn't actually appear in "" deuce "" and that rob schneider and eddie griffin are funnier than sandler .",neg
1,cv142,23657,20,schneider has a sweetness that makes the clueless but good-hearted deuce believable .,neg
1,cv142,23657,21,"griffin's delivery is dead-on , especially in the coining of "" technical terms "" for t . j . 's profession , as in "" don't make me he-bitch man-slap you ! """,neg
1,cv142,23657,22,"there's the expected amount of toilet humor in "" deuce . """,neg
1,cv142,23657,23,"( for one thing , deuce's dad is a men's room attendant ) .",neg
1,cv142,23657,24,does anyone over the age of eight actually find bowel movements that funny ?,neg
1,cv142,23657,25,"for most of us , i think that childhood fascination with bodily functions disappears when we hit the far-side of puberty and discover how funny sex is .",neg
1,cv142,23657,26,"i , for one , will be glad when the toilet trend is finally flushed .",neg
1,cv142,23657,27,"bottom line : "" deuce "" doesn't offer anything new but it is intermittently funny .",neg
1,cv143,21158,0,"this is your definitive "" hollywood "" movie , extremely predictable , following the basic formula ( a horrible ending ) , overzealous writing ( meaning the writing was bad and seemed as if it were trying too hard to make it exciting , therefore making it look as if many things were merely tossed in there to fill space ) and if tommy lee jones and his lovable wise-ass character ( of which we've seen before in the fugitive and quite frankly , wasn't used enough here ) , i'm afraid the film would have been completely unbearable .",neg
1,cv143,21158,1,"in this film , ashley judd plays a women who is wrongfully convicted of killing her husband while out sailing for a weekend .",neg
1,cv143,21158,2,while in jail she finds out that her husband really is alive and that he framed the murder on her .,neg
1,cv143,21158,3,over money ( how original ) .,neg
1,cv143,21158,4,"while in jail she works out , exercises and basically does her best to get into near perfect condition .",neg
1,cv143,21158,5,"now she has learned about a law titled "" double jeopardy "" stating that if she serves her full sentence and get out she could kill her husband and the law could not touch her ( although there has been talk that this is not the way the actual law works ) .",neg
1,cv143,21158,6,"now her po ( parole officer ) , and a bunch of cops are chasing after her and are conflicted whether or not to believe her claims .",neg
1,cv143,21158,7,"skipping over to the acting : the fact that judd is more of a looker than an actress ( no offense , she has been good [simon birch] and even very good to great [kiss the girls] at times , in the past and i believe may have the potential to be better . . .",neg
1,cv143,21158,8,but she's terribly unconvincing in this and her performance seems stale and unsatisfying ) doesn't really add to the movie at all ; just takes away .,neg
1,cv143,21158,9,"as i'd said , jones was fine , although he did not have much to work with .",neg
1,cv143,21158,10,he was much more of a supporting character .,neg
1,cv143,21158,11,"which is fine , and he handled it well ; especially considering the material he had to work with .",neg
1,cv143,21158,12,i feel this film had alot going for it .,neg
1,cv143,21158,13,originality not being an issue .,neg
1,cv143,21158,14,the acting was the only thing ( as i said ) keeping it alive .,neg
1,cv143,21158,15,the plot seemed pretty intriguing and could have been as well if applied better .,neg
1,cv143,21158,16,the action scenes were well made ( however sometimes out of place ) .,neg
1,cv143,21158,17,i was just left unsatisfied in the long run .,neg
1,cv143,21158,18,"so basically some of the action may have been exciting but genuinely over-thought , the plot has certainly been done before ( generally speaking ) , the movie moves way too fast for us to get involved in either the characters or the plot , and is basically a film that was almost saved by tommy lee jones , who if he had some more screentime , could perhaps have earned the film a higher rating ; in my book , anyway .",neg
1,cv143,21158,19,"keep this in mind , if you're in the mood for a good action film -- rent the fugitive .",neg
1,cv143,21158,20,d+,neg
1,cv144,5010,0,"dead-bang , an action thriller starring don johnson , lives up to its dumb title , or at least to half of it .",neg
1,cv144,5010,1,"although dead-bang is definitely dead , it is anything but a bang ; in fact , they should have called this one "" dead bore . """,neg
1,cv144,5010,2,"in the film , johnson plays . . .",neg
1,cv144,5010,3,you guessed it . . .,neg
1,cv144,5010,4,a cop .,neg
1,cv144,5010,5,"the role must have been really challenging for johnson since his character , jerry beck , is a gritty los angeles homicide detective , a real stretch from the slick vice detective johnson portrayed on "" miami vice . """,neg
1,cv144,5010,6,"a la mel gibson in lethal weapon , beck is an emotional wreck , complete with violent outbursts , unscrupulous police methods , and a bleak outlook on life .",neg
1,cv144,5010,7,"beck's wife has just divorced him , and she is cutting him off from their children .",neg
1,cv144,5010,8,"she will not even allow him to wish them "" merry christmas "" by telephone .",neg
1,cv144,5010,9,but beck's family and emotional problems take a back seat to the action and thrills in dead-bang .,neg
1,cv144,5010,10,beck is investigating the brutal murders of a shopkeeper and a cop .,neg
1,cv144,5010,11,"his investigation starts in l . a . and finally culminates and climaxes in oklahoma , where he has a violent showdown with the killers at a white supremacist camp .",neg
1,cv144,5010,12,virtually every aspect of dead-bang is inept and ineffective .,neg
1,cv144,5010,13,the plot is incoherent and full of holes .,neg
1,cv144,5010,14,the movie depicts beck's investigation so clumsily that you never see the connections between his clues and his conclusions .,neg
1,cv144,5010,15,"the action sequences in dead-bang are strictly third-rate , and the movie has absolutely no momentum or suspense .",neg
1,cv144,5010,16,"i certainly expected more from long-time director john frankenheimer who directed the classic political thriller , the manchurian candidate--as well as black sunday , seven days in may , and the french connection ii .",neg
1,cv144,5010,17,"in all fairness to frankenheimer , however , i should note that most of dead-bang's shortcomings seem to stem from its shabby script rather than from the direction .",neg
1,cv144,5010,18,"dead-bang tries to don a mask of social relevance by incorporating themes of racism and white supremacy , but its efforts are nothing more than token gestures and nothing less than insulting .",neg
1,cv144,5010,19,"according to the movie's production notes , dead-bang is based on the real-life experiences of still-active detective jerry beck .",neg
1,cv144,5010,20,"you would never guess this from watching dead-bang , however , since the film totally lacks credibility ; it is utterly unconvincing and unbelievable .",neg
1,cv144,5010,21,"most of the characters in dead-bang are either atrociously acted , underdeveloped , superfluous , or all of the above .",neg
1,cv144,5010,22,"william forsythe , for example , is painfully bad as arthur kressler , a wholesome by-the-book fbi agent who's offended by beck's foul language and unorthodox methods .",neg
1,cv144,5010,23,forsythe's lame performance and corny dialogue makes his character unbearable .,neg
1,cv144,5010,24,"dead-bang marks the motion picture debut of tim reid ( "" wkrp in cincinnati "" and "" frank's place "" ) , but his talents are completely wasted in a cliched and contrived role ; he plays the chief officer of a squadron of black cops who help beck to nail the villains .",neg
1,cv144,5010,25,the sole function of penelope ann miller's character is to give dead-bang an excuse to include a gratuitous love scene between characters about whom you could not care less .,neg
1,cv144,5010,26,i guess the film's title refers to this love scene since it's definitely a dead bang .,neg
1,cv144,5010,27,"the only real virtue of dead-bang , believe it or not , is don johnson , who tries to overcome the limitations of the movie's pitiful script .",neg
1,cv144,5010,28,"johnson succeeds in giving his character a sarcastic sense of humor and a hint of depth , and his pessimistic wisecracks occasionally bring the film to life .",neg
1,cv144,5010,29,and i must admit that dead-bang does have one or two amusing moments .,neg
1,cv144,5010,30,the funniest scene has johnson throwing-up all over a criminal as he interrogates him .,neg
1,cv144,5010,31,"but when barf is the highlight of a movie , you know the movie's in trouble .",neg
